1 100 -10 10 100
-10.0 -5247.0
-9.8 -4944.4400000000005
-9.600000000000001 -4653.800000000002
-9.400000000000002 -4374.840000000003
-9.200000000000003 -4107.320000000003
-9.000000000000004 -3851.0000000000045
-8.800000000000004 -3605.6400000000053
-8.600000000000005 -3371.0000000000055
-8.400000000000006 -3146.840000000006
-8.200000000000006 -2932.9200000000064
-8.000000000000007 -2729.0000000000073
-7.800000000000008 -2534.8400000000074
-7.6000000000000085 -2350.200000000008
-7.400000000000009 -2174.840000000008
-7.20000000000001 -2008.520000000008
-7.000000000000011 -1851.0000000000082
-6.800000000000011 -1702.0400000000081
-6.600000000000012 -1561.400000000008
-6.400000000000013 -1428.8400000000083
-6.2000000000000135 -1304.1200000000083
-6.000000000000014 -1187.0000000000082
-5.800000000000015 -1077.240000000008
-5.600000000000016 -974.6000000000078
-5.400000000000016 -878.8400000000075
-5.200000000000017 -789.7200000000074
-5.000000000000018 -707.000000000007
-4.8000000000000185 -630.4400000000069
-4.600000000000019 -559.8000000000065
-4.40000000000002 -494.84000000000617
-4.200000000000021 -435.3200000000059
-4.000000000000021 -381.0000000000055
-3.800000000000022 -331.6400000000052
-3.6000000000000227 -287.00000000000483
-3.4000000000000234 -246.84000000000447
-3.200000000000024 -210.92000000000408
-3.000000000000025 -179.00000000000372
-2.8000000000000256 -150.84000000000339
-2.6000000000000263 -126.20000000000302
-2.400000000000027 -104.84000000000268
-2.2000000000000277 -86.52000000000234
-2.0000000000000284 -71.00000000000202
-1.8000000000000291 -58.04000000000171
-1.6000000000000298 -47.40000000000143
-1.4000000000000306 -38.84000000000116
-1.2000000000000313 -32.12000000000092
-1.000000000000032 -27.000000000000703
-0.8000000000000327 -23.240000000000517
-0.6000000000000334 -20.60000000000036
-0.4000000000000341 -18.840000000000238
-0.20000000000003482 -17.72000000000015
-3.552713678800501e-14 -17.000000000000107
0.19999999999996376 -16.4400000000001
0.39999999999996305 -15.800000000000141
0.5999999999999623 -14.840000000000225
0.7999999999999616 -13.32000000000036
0.9999999999999609 -11.000000000000547
1.1999999999999602 -7.6400000000007875
1.3999999999999595 -3.0000000000010854
1.5999999999999588 3.1599999999985613
1.799999999999958 11.079999999998137
1.9999999999999574 20.999999999997655
2.1999999999999567 33.15999999999711
2.399999999999956 47.79999999999649
2.5999999999999552 65.15999999999579
2.7999999999999545 85.47999999999502
2.999999999999954 108.99999999999419
3.199999999999953 135.95999999999324
3.3999999999999524 166.59999999999224
3.5999999999999517 201.15999999999116
3.799999999999951 239.87999999999
3.9999999999999503 282.9999999999887
4.1999999999999496 330.7599999999874
4.399999999999949 383.3999999999859
4.599999999999948 441.15999999998434
4.799999999999947 504.2799999999827
4.999999999999947 572.9999999999809
5.199999999999946 647.559999999979
5.399999999999945 728.1999999999771
5.599999999999945 815.159999999975
5.799999999999944 908.6799999999729
5.999999999999943 1008.9999999999704
6.1999999999999424 1116.359999999968
6.399999999999942 1230.9999999999657
6.599999999999941 1353.1599999999628
6.79999999999994 1483.07999999996
6.99999999999994 1620.999999999957
7.199999999999939 1767.1599999999542
7.399999999999938 1921.799999999951
7.5999999999999375 2085.159999999947
7.799999999999937 2257.479999999944
7.999999999999936 2438.999999999941
8.199999999999935 2629.959999999937
8.399999999999935 2830.599999999933
8.599999999999934 3041.159999999929
8.799999999999933 3261.879999999924
8.999999999999932 3492.9999999999204
9.199999999999932 3734.759999999916
9.399999999999931 3987.3999999999114
9.59999999999993 4251.159999999907
9.79999999999993 4526.2799999999015
9.999999999999929 4812.999999999895
10.199999999999928 5111.55999999989
10.399999999999928 5422.199999999884
10.599999999999927 5745.15999999988
10.799999999999926 6080.679999999873
